epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,10049.1,1.084,0.95864,1.27427,0.78791,0.6646,0.75763,0.51026,1.10379,1.01116,1.29403,0.0001387,0.0001387,0.0001387
89,10564.6,1.08183,0.95838,1.27253,0.78585,0.66558,0.75836,0.51069,1.10301,1.01013,1.29324,0.0001288,0.0001288,0.0001288
90,11090.5,1.0795,0.95228,1.26762,0.78681,0.66586,0.7584,0.51115,1.10201,1.00886,1.29226,0.0001189,0.0001189,0.0001189
91,11563.5,1.08681,0.92521,1.27135,0.78791,0.66484,0.75897,0.51201,1.10113,1.00825,1.29161,0.000109,0.000109,0.000109
92,12073.8,1.08008,0.91079,1.26626,0.78718,0.66719,0.75948,0.51263,1.10031,1.00787,1.29097,9.91e-05,9.91e-05,9.91e-05
93,12570.5,1.07512,0.90457,1.26433,0.78718,0.66824,0.76002,0.51343,1.09941,1.00695,1.29034,8.92e-05,8.92e-05,8.92e-05
94,13078.8,1.07125,0.89705,1.26197,0.78445,0.67004,0.76079,0.51418,1.09845,1.00591,1.28959,7.93e-05,7.93e-05,7.93e-05
95,13550.9,1.06762,0.89041,1.25911,0.78536,0.66995,0.76114,0.51458,1.09738,1.00506,1.2889,6.94e-05,6.94e-05,6.94e-05
96,14059,1.06418,0.8855,1.25399,0.786,0.66968,0.76176,0.51528,1.09653,1.00387,1.28805,5.95e-05,5.95e-05,5.95e-05
97,14556.3,1.06182,0.88193,1.25222,0.78531,0.67004,0.76222,0.51583,1.09547,1.00247,1.28727,4.96e-05,4.96e-05,4.96e-05
98,15058.5,1.05661,0.87645,1.2496,0.78539,0.66997,0.76303,0.51649,1.09447,1.00099,1.28636,3.97e-05,3.97e-05,3.97e-05
99,15534.6,1.05279,0.87142,1.24751,0.78565,0.67004,0.76373,0.51719,1.09367,0.99919,1.2856,2.98e-05,2.98e-05,2.98e-05
100,16055.8,1.04953,0.8644,1.246,0.78508,0.6708,0.76425,0.5178,1.09327,0.99681,1.28511,1.99e-05,1.99e-05,1.99e-05
